domain,name,iteration,size,span,ns,us
dotnet3,ManagedStatic,0,2621440,00:00:00.0131773,9.985847473144533,0.009985847473144533
dotnet3,ManagedVirtual,0,2621440,00:00:00.0162240,12.292480468750002,0.012292480468750002
dotnet3,DllImportDirect,0,2621440,00:00:00.1672918,127.52220153808592,0.1275222015380859
dotnet3,DllImportCustomMarshaller,0,2621440,00:00:01.0519231,802.2014999389648,0.8022014999389648
dotnet3,ManagedStatic,0,5242880,00:00:00.0276060,10.415267944335938,0.010415267944335938
dotnet3,ManagedVirtual,0,5242880,00:00:00.0325875,12.319087982177734,0.012319087982177734
dotnet3,DllImportDirect,0,5242880,00:00:00.3347211,127.5484275817871,0.12754842758178708
dotnet3,DllImportCustomMarshaller,0,5242880,00:00:02.1459278,818.4295272827147,0.8184295272827148
dotnet3,DllImportWithCallback,0,15,00:00:00.0004793,31953.333333333332,31.953333333333333
dotnet3,DllImportWithCallback,0,40,00:00:00.0000027,67.5,0.0675
dotnet3,DllImportWithCallback,0,100,00:00:00.0000023,23,0.023
dotnet3,DllImportWithCallback,0,240,00:00:00.0000274,114.16666666666667,0.11416666666666667
dotnet3,DllImportWithCallback,0,560,00:00:00.0000101,18.03571428571429,0.018035714285714287
dotnet3,DllImportWithCallback,0,1280,00:00:00.0000227,17.734375000000004,0.017734375000000004
dotnet3,DllImportWithCallback,0,2880,00:00:00.0000504,17.5,0.017499999999999998
dotnet3,DllImportWithCallback,0,6400,00:00:00.0001135,17.734375,0.017734375
dotnet3,DllImportWithCallback,0,14080,00:00:00.0002440,17.329545454545457,0.017329545454545455
dotnet3,DllImportWithCallback,0,30720,00:00:00.0005230,17.024739583333336,0.017024739583333337
dotnet3,DllImportWithCallback,0,66560,00:00:00.0011174,31.81189903846154,0.03181189903846154
dotnet3,DllImportWithCallback,0,143360,00:00:00.0023950,30.657087053571423,0.030657087053571425
dotnet3,DllImportWithCallback,0,307200,00:00:00.0050994,32.875651041666664,0.03287565104166666
dotnet3,DllImportWithCallback,0,655360,00:00:00.0109436,31.9573974609375,0.0319573974609375
dotnet3,DllImportWithCallback,0,1392640,00:00:00.0231761,33.15724092371324,0.033157240923713235
dotnet3,DllImportWithCallback,0,2949120,00:00:00.0486576,32.77506510416667,0.03277506510416667
dotnet3,DllImportWithCallback,0,6225920,00:00:00.1028481,32.90246260793586,0.032902462607935855
dotnet3,DllImportWithCallback,0,13107200,00:00:00.2149976,32.72991943359375,0.032729919433593754
dotnet3,DllImportWithCallback,0,27525120,00:00:00.4507185,32.723508562360486,0.03272350856236049
dotnet3,DllImportWithCallback,0,57671680,00:00:00.9430764,32.70368402654474,0.03270368402654474
dotnet3,ManagedStatic,1,10,00:00:00.0000006,60.00000000000001,0.06000000000000001
dotnet3,ManagedVirtual,1,10,00:00:00.0000005,50,0.05
dotnet3,DllImportDirect,1,10,00:00:00.0000067,670,0.67
dotnet3,DllImportCustomMarshaller,1,10,00:00:00.0000117,1170,1.17
dotnet3,ManagedStatic,1,20,00:00:00.0000004,20,0.02
dotnet3,ManagedVirtual,1,20,00:00:00.0000004,20,0.02
dotnet3,DllImportDirect,1,20,00:00:00.0000017,85,0.085
dotnet3,DllImportCustomMarshaller,1,20,00:00:00.0001214,6070.000000000001,6.070000000000001
dotnet3,ManagedStatic,1,40,00:00:00.0000003,7.500000000000001,0.0075000000000000015
dotnet3,ManagedVirtual,1,40,00:00:00.0000003,7.500000000000001,0.0075000000000000015
dotnet3,DllImportDirect,1,40,00:00:00.0000030,75,0.07500000000000001
dotnet3,DllImportCustomMarshaller,1,40,00:00:00.0000186,465,0.465
dotnet3,ManagedStatic,1,80,00:00:00.0000005,6.25,0.00625
dotnet3,ManagedVirtual,1,80,00:00:00.0000006,7.500000000000001,0.0075000000000000015
dotnet3,DllImportDirect,1,80,00:00:00.0000054,67.5,0.0675
dotnet3,DllImportCustomMarshaller,1,80,00:00:00.0000372,465,0.465
dotnet3,ManagedStatic,1,160,00:00:00.0000010,6.25,0.00625
dotnet3,ManagedVirtual,1,160,00:00:00.0000011,6.875,0.006875
dotnet3,DllImportDirect,1,160,00:00:00.0000109,68.125,0.068125
dotnet3,DllImportCustomMarshaller,1,160,00:00:00.0000678,423.75,0.42374999999999996
dotnet3,ManagedStatic,1,320,00:00:00.0000019,5.9375,0.0059375
dotnet3,ManagedVirtual,1,320,00:00:00.0000021,6.562500000000001,0.0065625000000000015
dotnet3,DllImportDirect,1,320,00:00:00.0000219,68.4375,0.0684375
dotnet3,DllImportCustomMarshaller,1,320,00:00:00.0001501,469.0625,0.46906250000000005
dotnet3,ManagedStatic,1,640,00:00:00.0000036,5.625,0.005625000000000001
dotnet3,ManagedVirtual,1,640,00:00:00.0000040,6.25,0.00625
dotnet3,DllImportDirect,1,640,00:00:00.0000420,65.62500000000001,0.065625
dotnet3,DllImportCustomMarshaller,1,640,00:00:00.0002548,398.12500000000006,0.39812500000000006
dotnet3,ManagedStatic,1,1280,00:00:00.0000065,5.078125000000001,0.005078125000000001
dotnet3,ManagedVirtual,1,1280,00:00:00.0000080,6.25,0.00625
dotnet3,DllImportDirect,1,1280,00:00:00.0000821,64.140625,0.064140625
dotnet3,DllImportCustomMarshaller,1,1280,00:00:00.0005098,398.28125000000006,0.39828125000000003
dotnet3,ManagedStatic,1,2560,00:00:00.0000129,5.0390625,0.005039062499999999
dotnet3,ManagedVirtual,1,2560,00:00:00.0000158,6.171875000000001,0.006171875000000001
dotnet3,DllImportDirect,1,2560,00:00:00.0001636,63.90625,0.06390625
dotnet3,DllImportCustomMarshaller,1,2560,00:00:00.0010838,813.984375,0.813984375
dotnet3,ManagedStatic,1,5120,00:00:00.0000257,5.019531250000001,0.0050195312500000006
dotnet3,ManagedVirtual,1,5120,00:00:00.0000311,6.074218750000001,0.006074218750000001
dotnet3,DllImportDirect,1,5120,00:00:00.0003277,64.00390625,0.06400390625
dotnet3,DllImportCustomMarshaller,1,5120,00:00:00.0022154,823.3203125000001,0.8233203125000002
dotnet3,ManagedStatic,1,10240,00:00:00.0000514,5.019531250000001,0.0050195312500000006
dotnet3,ManagedVirtual,1,10240,00:00:00.0000637,6.220703125000001,0.006220703125000001
dotnet3,DllImportDirect,1,10240,00:00:00.0006577,64.22851562500001,0.06422851562500001
dotnet3,DllImportCustomMarshaller,1,10240,00:00:00.0041587,796.748046875,0.796748046875
dotnet3,ManagedStatic,1,20480,00:00:00.0001023,4.9951171875,0.004995117187499999
dotnet3,ManagedVirtual,1,20480,00:00:00.0001273,6.2158203125,0.0062158203125
dotnet3,DllImportDirect,1,20480,00:00:00.0013096,112.7734375,0.1127734375
dotnet3,DllImportCustomMarshaller,1,20480,00:00:00.0083287,797.2998046874999,0.7972998046875
dotnet3,ManagedStatic,1,40960,00:00:00.0002270,5.5419921875,0.005541992187500001
dotnet3,ManagedVirtual,1,40960,00:00:00.0002547,6.218261718750001,0.006218261718750001
dotnet3,DllImportDirect,1,40960,00:00:00.0026208,112.8125,0.1128125
dotnet3,DllImportCustomMarshaller,1,40960,00:00:00.0164139,791.35498046875,0.79135498046875
dotnet3,ManagedStatic,1,81920,00:00:00.0004106,5.01220703125,0.00501220703125
dotnet3,ManagedVirtual,1,81920,00:00:00.0004901,5.982666015625001,0.005982666015625001
dotnet3,DllImportDirect,1,81920,00:00:00.0052702,125.36865234374997,0.12536865234374997
dotnet3,DllImportCustomMarshaller,1,81920,00:00:00.0331645,807.672119140625,0.8076721191406251
dotnet3,ManagedStatic,1,163840,00:00:00.0008212,5.01220703125,0.00501220703125
dotnet3,ManagedVirtual,1,163840,00:00:00.0009944,6.0693359375,0.0060693359375
dotnet3,DllImportDirect,1,163840,00:00:00.0104803,125.00183105468749,0.12500183105468748
dotnet3,DllImportCustomMarshaller,1,163840,00:00:00.0656980,797.71728515625,0.7977172851562501
dotnet3,ManagedStatic,1,327680,00:00:00.0017290,8.328247070312502,0.008328247070312501
dotnet3,ManagedVirtual,1,327680,00:00:00.0020368,12.319335937499998,0.012319335937499998
dotnet3,DllImportDirect,1,327680,00:00:00.0210714,128.3917236328125,0.1283917236328125
dotnet3,DllImportCustomMarshaller,1,327680,00:00:00.1322246,806.3494873046875,0.8063494873046875
dotnet3,ManagedStatic,1,655360,00:00:00.0029597,7.567901611328124,0.0075679016113281245
dotnet3,ManagedVirtual,1,655360,00:00:00.0040854,12.33734130859375,0.012337341308593751
dotnet3,DllImportDirect,1,655360,00:00:00.0419837,126.62307739257812,0.12662307739257814
dotnet3,DllImportCustomMarshaller,1,655360,00:00:00.2625108,800.3399658203126,0.8003399658203125
dotnet3,ManagedStatic,1,1310720,00:00:00.0072803,10.89500427246094,0.010895004272460939
dotnet3,ManagedVirtual,1,1310720,00:00:00.0081985,12.358474731445314,0.012358474731445314
dotnet3,DllImportDirect,1,1310720,00:00:00.0841104,128.258056640625,0.12825805664062498
dotnet3,DllImportCustomMarshaller,1,1310720,00:00:00.5243859,799.8549652099609,0.7998549652099609
dotnet3,ManagedStatic,1,2621440,00:00:00.0131894,9.990463256835938,0.009990463256835936
dotnet3,ManagedVirtual,1,2621440,00:00:00.0164298,12.370986938476562,0.012370986938476563
dotnet3,DllImportDirect,1,2621440,00:00:00.1683795,128.31859588623047,0.12831859588623049
dotnet3,DllImportCustomMarshaller,1,2621440,00:00:01.0505418,801.2931060791016,0.8012931060791015
dotnet3,ManagedStatic,1,5242880,00:00:00.0254100,9.61494445800781,0.00961494445800781
dotnet3,ManagedVirtual,1,5242880,00:00:00.0329704,12.392120361328127,0.012392120361328127
dotnet3,DllImportDirect,1,5242880,00:00:00.3364410,128.25794219970703,0.12825794219970704
dotnet3,DllImportCustomMarshaller,1,5242880,00:00:02.1078392,803.9167785644531,0.8039167785644531
dotnet3,DllImportWithCallback,1,15,00:00:00.0000087,580.0000000000001,0.5800000000000001
dotnet3,DllImportWithCallback,1,40,00:00:00.0000029,72.5,0.0725
dotnet3,DllImportWithCallback,1,100,00:00:00.0000038,38,0.038
dotnet3,DllImportWithCallback,1,240,00:00:00.0000062,25.833333333333336,0.025833333333333337
dotnet3,DllImportWithCallback,1,560,00:00:00.0000115,20.535714285714285,0.020535714285714286
dotnet3,DllImportWithCallback,1,1280,00:00:00.0000416,32.50000000000001,0.0325
dotnet3,DllImportWithCallback,1,2880,00:00:00.0000548,19.02777777777778,0.01902777777777778
dotnet3,DllImportWithCallback,1,6400,00:00:00.0001278,19.96875,0.01996875
dotnet3,DllImportWithCallback,1,14080,00:00:00.0002388,16.960227272727273,0.016960227272727273
dotnet3,DllImportWithCallback,1,30720,00:00:00.0005286,17.207031250000004,0.017207031250000004
dotnet3,DllImportWithCallback,1,66560,00:00:00.0011062,31.643629807692314,0.031643629807692315
dotnet3,DllImportWithCallback,1,143360,00:00:00.0024221,30.846121651785715,0.030846121651785713
dotnet3,DllImportWithCallback,1,307200,00:00:00.0050470,32.705078125,0.032705078125
dotnet3,DllImportWithCallback,1,655360,00:00:00.0107859,31.71676635742187,0.03171676635742187
dotnet3,DllImportWithCallback,1,1392640,00:00:00.0228813,32.22749597886029,0.03222749597886029
dotnet3,DllImportWithCallback,1,2949120,00:00:00.0484315,32.69839816623264,0.03269839816623264
dotnet3,DllImportWithCallback,1,6225920,00:00:00.1024157,32.83301102487665,0.032833011024876645
dotnet3,DllImportWithCallback,1,13107200,00:00:00.2145199,32.69347381591797,0.03269347381591797
dotnet3,DllImportWithCallback,1,27525120,00:00:00.4503171,32.70892551967076,0.03270892551967076
dotnet3,DllImportWithCallback,1,57671680,00:00:00.9430616,32.70342740145596,0.032703427401455966
dotnet3,ManagedStatic,2,10,00:00:00.0000002,20,0.02
dotnet3,ManagedVirtual,2,10,00:00:00.0000002,20,0.02
dotnet3,DllImportDirect,2,10,00:00:00.0000053,530,0.53
dotnet3,DllImportCustomMarshaller,2,10,00:00:00.0000122,1220.0000000000002,1.2200000000000002
dotnet3,ManagedStatic,2,20,00:00:00.0000001,5,0.005
dotnet3,ManagedVirtual,2,20,00:00:00.0000002,10,0.01
dotnet3,DllImportDirect,2,20,00:00:00.0000014,70,0.06999999999999999
dotnet3,DllImportCustomMarshaller,2,20,00:00:00.0000082,410.00000000000006,0.41000000000000003
dotnet3,ManagedStatic,2,40,00:00:00.0000002,5,0.005
dotnet3,ManagedVirtual,2,40,00:00:00.0000003,7.500000000000001,0.0075000000000000015
dotnet3,DllImportDirect,2,40,00:00:00.0000027,67.5,0.0675
dotnet3,DllImportCustomMarshaller,2,40,00:00:00.0000177,442.5,0.4425
dotnet3,ManagedStatic,2,80,00:00:00.0000004,5,0.005
dotnet3,ManagedVirtual,2,80,00:00:00.0000006,7.500000000000001,0.0075000000000000015
dotnet3,DllImportDirect,2,80,00:00:00.0000052,65.00000000000001,0.065
dotnet3,DllImportCustomMarshaller,2,80,00:00:00.0000323,403.75000000000006,0.40375000000000005
dotnet3,ManagedStatic,2,160,00:00:00.0000008,5,0.005
dotnet3,ManagedVirtual,2,160,00:00:00.0000010,6.25,0.00625
dotnet3,DllImportDirect,2,160,00:00:00.0000103,64.375,0.064375
dotnet3,DllImportCustomMarshaller,2,160,00:00:00.0000642,401.25,0.40125
dotnet3,ManagedStatic,2,320,00:00:00.0000016,5,0.005
dotnet3,ManagedVirtual,2,320,00:00:00.0000022,6.875,0.006875
dotnet3,DllImportDirect,2,320,00:00:00.0000204,63.75000000000001,0.06375
dotnet3,DllImportCustomMarshaller,2,320,00:00:00.0001286,401.87500000000006,0.40187500000000004
dotnet3,ManagedStatic,2,640,00:00:00.0000033,5.15625,0.00515625
dotnet3,ManagedVirtual,2,640,00:00:00.0000040,6.25,0.00625
dotnet3,DllImportDirect,2,640,00:00:00.0000416,65.00000000000001,0.065
dotnet3,DllImportCustomMarshaller,2,640,00:00:00.0002884,450.62499999999994,0.45062499999999994
dotnet3,ManagedStatic,2,1280,00:00:00.0000058,4.53125,0.00453125
dotnet3,ManagedVirtual,2,1280,00:00:00.0000080,6.25,0.00625
dotnet3,DllImportDirect,2,1280,00:00:00.0000817,63.828125,0.063828125
dotnet3,DllImportCustomMarshaller,2,1280,00:00:00.0005088,397.5,0.3975
dotnet3,ManagedStatic,2,2560,00:00:00.0000129,5.0390625,0.005039062499999999
dotnet3,ManagedVirtual,2,2560,00:00:00.0000157,6.132812500000001,0.006132812500000001
dotnet3,DllImportDirect,2,2560,00:00:00.0001628,63.59375,0.06359374999999999
dotnet3,DllImportCustomMarshaller,2,2560,00:00:00.0010198,788.984375,0.788984375
dotnet3,ManagedStatic,2,5120,00:00:00.0000253,4.94140625,0.0049414062500000005
dotnet3,ManagedVirtual,2,5120,00:00:00.0000319,6.230468750000001,0.006230468750000001
dotnet3,DllImportDirect,2,5120,00:00:00.0003257,63.61328125,0.06361328125
dotnet3,DllImportCustomMarshaller,2,5120,00:00:00.0020799,796.85546875,0.79685546875
dotnet3,ManagedStatic,2,10240,00:00:00.0000514,5.019531250000001,0.0050195312500000006
dotnet3,ManagedVirtual,2,10240,00:00:00.0000614,5.996093750000001,0.0059960937500000006
dotnet3,DllImportDirect,2,10240,00:00:00.0006512,63.59375,0.06359374999999999
dotnet3,DllImportCustomMarshaller,2,10240,00:00:00.0041540,796.2890625,0.7962890625
dotnet3,ManagedStatic,2,20480,00:00:00.0001028,5.019531250000001,0.0050195312500000006
dotnet3,ManagedVirtual,2,20480,00:00:00.0001274,6.220703125000001,0.006220703125000001
dotnet3,DllImportDirect,2,20480,00:00:00.0013393,114.22363281250001,0.11422363281250002
dotnet3,DllImportCustomMarshaller,2,20480,00:00:00.0082515,793.5302734375,0.7935302734375
dotnet3,ManagedStatic,2,40960,00:00:00.0002053,5.01220703125,0.00501220703125
dotnet3,ManagedVirtual,2,40960,00:00:00.0002546,6.2158203125,0.0062158203125
dotnet3,DllImportDirect,2,40960,00:00:00.0026027,112.37060546875001,0.11237060546875002
dotnet3,DllImportCustomMarshaller,2,40960,00:00:00.0173002,837.4072265625001,0.8374072265625001
dotnet3,ManagedStatic,2,81920,00:00:00.0004539,5.540771484375,0.005540771484375
dotnet3,ManagedVirtual,2,81920,00:00:00.0005093,6.217041015624999,0.006217041015624999
dotnet3,DllImportDirect,2,81920,00:00:00.0052097,124.63012695312501,0.12463012695312502
dotnet3,DllImportCustomMarshaller,2,81920,00:00:00.0328906,792.12158203125,0.79212158203125
dotnet3,ManagedStatic,2,163840,00:00:00.0008212,5.01220703125,0.00501220703125
dotnet3,ManagedVirtual,2,163840,00:00:00.0010514,12.520751953125002,0.012520751953125001
dotnet3,DllImportDirect,2,163840,00:00:00.0104522,124.830322265625,0.124830322265625
dotnet3,DllImportCustomMarshaller,2,163840,00:00:00.0657883,798.2684326171875,0.7982684326171875
dotnet3,ManagedStatic,2,327680,00:00:00.0016762,8.1671142578125,0.0081671142578125
dotnet3,ManagedVirtual,2,327680,00:00:00.0020388,12.325439453125,0.012325439453125
dotnet3,DllImportDirect,2,327680,00:00:00.0210078,128.1976318359375,0.1281976318359375
dotnet3,DllImportCustomMarshaller,2,327680,00:00:00.1309979,796.5023803710939,0.7965023803710938
dotnet3,ManagedStatic,2,655360,00:00:00.0034777,9.884185791015627,0.009884185791015626
dotnet3,ManagedVirtual,2,655360,00:00:00.0040754,12.32208251953125,0.012322082519531251
dotnet3,DllImportDirect,2,655360,00:00:00.0418745,126.45645141601565,0.12645645141601564
dotnet3,DllImportCustomMarshaller,2,655360,00:00:00.2623672,800.120849609375,0.800120849609375
dotnet3,ManagedStatic,2,1310720,00:00:00.0068115,9.774398803710938,0.009774398803710938
dotnet3,ManagedVirtual,2,1310720,00:00:00.0081507,12.322006225585938,0.012322006225585937
dotnet3,DllImportDirect,2,1310720,00:00:00.0844562,128.52188110351565,0.12852188110351564
dotnet3,DllImportCustomMarshaller,2,1310720,00:00:00.5257828,801.6836547851561,0.8016836547851562
dotnet3,ManagedStatic,2,2621440,00:00:00.0140490,10.699844360351562,0.010699844360351563
dotnet3,ManagedVirtual,2,2621440,00:00:00.0163331,12.33409881591797,0.01233409881591797
dotnet3,DllImportDirect,2,2621440,00:00:00.1671068,127.45162963867188,0.12745162963867188
dotnet3,DllImportCustomMarshaller,2,2621440,00:00:01.0511957,801.9240188598634,0.8019240188598634
dotnet3,ManagedStatic,2,5242880,00:00:00.0274202,10.379829406738281,0.010379829406738282
dotnet3,ManagedVirtual,2,5242880,00:00:00.0327379,12.347774505615233,0.012347774505615233
dotnet3,DllImportDirect,2,5242880,00:00:00.3346693,127.53854751586914,0.12753854751586913
dotnet3,DllImportCustomMarshaller,2,5242880,00:00:02.1032164,802.2721099853516,0.8022721099853516
dotnet3,DllImportWithCallback,2,15,00:00:00.0000073,486.6666666666667,0.48666666666666664
dotnet3,DllImportWithCallback,2,40,00:00:00.0000020,50,0.05
dotnet3,DllImportWithCallback,2,100,00:00:00.0000029,29.000000000000004,0.029000000000000005
dotnet3,DllImportWithCallback,2,240,00:00:00.0001581,658.75,0.6587500000000001
dotnet3,DllImportWithCallback,2,560,00:00:00.0000152,27.142857142857146,0.027142857142857146
dotnet3,DllImportWithCallback,2,1280,00:00:00.0000250,19.53125,0.01953125
dotnet3,DllImportWithCallback,2,2880,00:00:00.0000548,19.02777777777778,0.01902777777777778
dotnet3,DllImportWithCallback,2,6400,00:00:00.0001198,18.71875,0.01871875
dotnet3,DllImportWithCallback,2,14080,00:00:00.0002785,19.779829545454547,0.019779829545454545
dotnet3,DllImportWithCallback,2,30720,00:00:00.0005784,18.828125000000004,0.018828125
dotnet3,DllImportWithCallback,2,66560,00:00:00.0011646,32.52103365384616,0.032521033653846156
dotnet3,DllImportWithCallback,2,143360,00:00:00.0024431,30.99260602678572,0.03099260602678572
dotnet3,DllImportWithCallback,2,307200,00:00:00.0052449,33.34928385416667,0.03334928385416667
dotnet3,DllImportWithCallback,2,655360,00:00:00.0116010,34.48638916015625,0.03448638916015625
dotnet3,DllImportWithCallback,2,1392640,00:00:00.0246028,34.899758731617645,0.034899758731617644
dotnet3,DllImportWithCallback,2,2949120,00:00:00.0519309,34.902242024739586,0.034902242024739585
dotnet3,DllImportWithCallback,2,6225920,00:00:00.1089855,34.851957622327305,0.034851957622327304
dotnet3,DllImportWithCallback,2,13107200,00:00:00.2278055,34.698905944824226,0.03469890594482422
dotnet3,DllImportWithCallback,2,27525120,00:00:00.4782861,34.74230448404948,0.034742304484049476
dotnet3,DllImportWithCallback,2,57671680,00:00:01.0185592,35.31298550692472,0.03531298550692472
dotnet3,ManagedStatic,3,10,00:00:00.0000002,20,0.02
dotnet3,ManagedVirtual,3,10,00:00:00.0000006,60.00000000000001,0.06000000000000001
dotnet3,DllImportDirect,3,10,00:00:00.0000048,480.00000000000006,0.4800000000000001
dotnet3,DllImportCustomMarshaller,3,10,00:00:00.0000123,1230,1.23
dotnet3,ManagedStatic,3,20,00:00:00.0000001,5,0.005
dotnet3,ManagedVirtual,3,20,00:00:00.0000002,10,0.01
dotnet3,DllImportDirect,3,20,00:00:00.0000014,70,0.06999999999999999
dotnet3,DllImportCustomMarshaller,3,20,00:00:00.0000082,410.00000000000006,0.41000000000000003
dotnet3,ManagedStatic,3,40,00:00:00.0000002,5,0.005
dotnet3,ManagedVirtual,3,40,00:00:00.0000003,7.500000000000001,0.0075000000000000015
dotnet3,DllImportDirect,3,40,00:00:00.0000026,65.00000000000001,0.065
dotnet3,DllImportCustomMarshaller,3,40,00:00:00.0000161,402.49999999999994,0.40249999999999997
