domain,name,iteration,size,span,ns,us
dotnet2,ManagedVirtual,1,20480,00:00:00.0001244,6.07421875,0.00607421875
dotnet2,DllImportDirect,1,20480,00:00:00.0021865,204.4189453125,0.2044189453125
dotnet2,DllImportCustomMarshaller,1,20480,00:00:00.0089027,825.3271484375,0.8253271484375
dotnet2,ManagedStatic,1,40960,00:00:00.0001813,4.42626953125,0.00442626953125
dotnet2,ManagedVirtual,1,40960,00:00:00.0002486,6.0693359375,0.0060693359375
dotnet2,DllImportDirect,1,40960,00:00:00.0043974,205.0146484375,0.2050146484375
dotnet2,DllImportCustomMarshaller,1,40960,00:00:00.0179822,854.0576171875,0.8540576171875
dotnet2,ManagedStatic,1,81920,00:00:00.0003628,4.4287109375,0.0044287109375
dotnet2,ManagedVirtual,1,81920,00:00:00.0004971,6.068115234375,0.006068115234375
dotnet2,DllImportDirect,1,81920,00:00:00.0087602,204.59228515625,0.20459228515625
dotnet2,DllImportCustomMarshaller,1,81920,00:00:00.0354898,860.47119140625,0.86047119140625
dotnet2,ManagedStatic,1,163840,00:00:00.0007261,4.4317626953125,0.0044317626953125
dotnet2,ManagedVirtual,1,163840,00:00:00.0009977,6.0894775390625,0.0060894775390625
dotnet2,DllImportDirect,1,163840,00:00:00.0180817,220.225219726562,0.220225219726563
dotnet2,DllImportCustomMarshaller,1,163840,00:00:00.0720812,879.40185546875,0.87940185546875
dotnet2,ManagedStatic,1,327680,00:00:00.0014558,7.4945068359375,0.0074945068359375
dotnet2,ManagedVirtual,1,327680,00:00:00.0019877,9.11773681640625,0.00911773681640625
dotnet2,DllImportDirect,1,327680,00:00:00.0349663,210.468444824219,0.210468444824219
dotnet2,DllImportCustomMarshaller,1,327680,00:00:00.1429633,869.638977050781,0.869638977050781
dotnet2,ManagedStatic,1,655360,00:00:00.0029060,7.4859619140625,0.0074859619140625
dotnet2,ManagedVirtual,1,655360,00:00:00.0040136,12.227783203125,0.012227783203125
dotnet2,DllImportDirect,1,655360,00:00:00.0700527,213.703460693359,0.213703460693359
dotnet2,DllImportCustomMarshaller,1,655360,00:00:00.2923765,891.687774658203,0.891687774658203
dotnet2,ManagedStatic,1,1310720,00:00:00.0058997,8.31581115722656,0.00831581115722656
dotnet2,ManagedVirtual,1,1310720,00:00:00.0080902,12.2758483886719,0.0122758483886719
dotnet2,DllImportDirect,1,1310720,00:00:00.1450686,221.304779052734,0.221304779052734
dotnet2,DllImportCustomMarshaller,1,1310720,00:00:00.5905975,900.724411010742,0.900724411010742
dotnet2,ManagedStatic,1,2621440,00:00:00.0117068,8.66195678710938,0.00866195678710937
dotnet2,ManagedVirtual,1,2621440,00:00:00.0159429,11.8037796020508,0.0118037796020508
dotnet2,DllImportDirect,1,2621440,00:00:00.2801610,213.684463500977,0.213684463500977
dotnet2,DllImportCustomMarshaller,1,2621440,00:00:01.1630332,887.311248779297,0.887311248779297
dotnet2,ManagedStatic,1,5242880,00:00:00.0235253,8.87399673461914,0.00887399673461914
dotnet2,ManagedVirtual,1,5242880,00:00:00.0396394,14.9992752075195,0.0149992752075195
dotnet2,DllImportDirect,1,5242880,00:00:00.5886261,224.42361831665,0.22442361831665
dotnet2,DllImportCustomMarshaller,1,5242880,00:00:02.3449748,894.350967407227,0.894350967407227
dotnet2,DllImportWithCallback,1,15,00:00:00.0000077,513.333333333333,0.513333333333333
dotnet2,DllImportWithCallback,1,40,00:00:00.0000014,35,0.035
dotnet2,DllImportWithCallback,1,100,00:00:00.0000027,27,0.027
dotnet2,DllImportWithCallback,1,240,00:00:00.0000060,25,0.025
dotnet2,DllImportWithCallback,1,560,00:00:00.0000135,24.1071428571429,0.0241071428571429
dotnet2,DllImportWithCallback,1,1280,00:00:00.0000302,23.59375,0.02359375
dotnet2,DllImportWithCallback,1,2880,00:00:00.0000668,23.1944444444444,0.0231944444444444
dotnet2,DllImportWithCallback,1,6400,00:00:00.0001472,23,0.023
dotnet2,DllImportWithCallback,1,14080,00:00:00.0003212,22.8125,0.0228125
dotnet2,DllImportWithCallback,1,30720,00:00:00.0007002,22.79296875,0.02279296875
dotnet2,DllImportWithCallback,1,66560,00:00:00.0014989,37.5435697115385,0.0375435697115385
dotnet2,DllImportWithCallback,1,143360,00:00:00.0032584,43.6551339285714,0.0436551339285714
dotnet2,DllImportWithCallback,1,307200,00:00:00.0068737,41.9065755208333,0.0419065755208333
dotnet2,DllImportWithCallback,1,655360,00:00:00.0145738,43.6001586914062,0.0436001586914063
dotnet2,DllImportWithCallback,1,1392640,00:00:00.0310844,44.5803653492647,0.0445803653492647
dotnet2,DllImportWithCallback,1,2949120,00:00:00.0658664,44.3747287326389,0.0443747287326389
dotnet2,DllImportWithCallback,1,6225920,00:00:00.1387879,44.4573492752878,0.0444573492752878
dotnet2,DllImportWithCallback,1,13107200,00:00:00.2906751,44.3019943237305,0.0443019943237305
dotnet2,DllImportWithCallback,1,27525120,00:00:00.6090281,44.2515091668992,0.0442515091668992
dotnet2,DllImportWithCallback,1,57671680,00:00:01.2760928,44.2520973899148,0.0442520973899148
dotnet2,ManagedStatic,2,10,00:00:00.0000002,20,0.02
dotnet2,ManagedVirtual,2,10,00:00:00.0000002,20,0.02
dotnet2,DllImportDirect,2,10,00:00:00.0000068,680,0.68
dotnet2,DllImportCustomMarshaller,2,10,00:00:00.0000137,1370,1.37
dotnet2,ManagedStatic,2,20,00:00:00.0000002,10,0.01
dotnet2,ManagedVirtual,2,20,00:00:00.0000002,10,0.01
dotnet2,DllImportDirect,2,20,00:00:00.0000024,120,0.12
dotnet2,DllImportCustomMarshaller,2,20,00:00:00.0000091,455,0.455
dotnet2,ManagedStatic,2,40,00:00:00.0000002,5,0.005
dotnet2,ManagedVirtual,2,40,00:00:00.0000003,7.5,0.0075
dotnet2,DllImportDirect,2,40,00:00:00.0000045,112.5,0.1125
dotnet2,DllImportCustomMarshaller,2,40,00:00:00.0000175,437.5,0.4375
dotnet2,ManagedStatic,2,80,00:00:00.0000004,5,0.005
dotnet2,ManagedVirtual,2,80,00:00:00.0000005,6.25,0.00625
dotnet2,DllImportDirect,2,80,00:00:00.0000087,108.75,0.10875
dotnet2,DllImportCustomMarshaller,2,80,00:00:00.0000351,438.75,0.43875
dotnet2,ManagedStatic,2,160,00:00:00.0000008,5,0.005
dotnet2,ManagedVirtual,2,160,00:00:00.0000010,6.25,0.00625
dotnet2,DllImportDirect,2,160,00:00:00.0000173,108.125,0.108125
dotnet2,DllImportCustomMarshaller,2,160,00:00:00.0000699,436.875,0.436875
dotnet2,ManagedStatic,2,320,00:00:00.0000015,4.6875,0.0046875
dotnet2,ManagedVirtual,2,320,00:00:00.0000020,6.25,0.00625
dotnet2,DllImportDirect,2,320,00:00:00.0000342,106.875,0.106875
dotnet2,DllImportCustomMarshaller,2,320,00:00:00.0001385,432.8125,0.4328125
dotnet2,ManagedStatic,2,640,00:00:00.0000029,4.53125,0.00453125
dotnet2,ManagedVirtual,2,640,00:00:00.0000040,6.25,0.00625
dotnet2,DllImportDirect,2,640,00:00:00.0000689,107.65625,0.10765625
dotnet2,DllImportCustomMarshaller,2,640,00:00:00.0002766,432.1875,0.4321875
dotnet2,ManagedStatic,2,1280,00:00:00.0000058,4.53125,0.00453125
dotnet2,ManagedVirtual,2,1280,00:00:00.0000080,6.25,0.00625
dotnet2,DllImportDirect,2,1280,00:00:00.0001361,106.328125,0.106328125
dotnet2,DllImportCustomMarshaller,2,1280,00:00:00.0005532,432.1875,0.4321875
dotnet2,ManagedStatic,2,2560,00:00:00.0000115,4.4921875,0.0044921875
dotnet2,ManagedVirtual,2,2560,00:00:00.0000158,6.171875,0.006171875
dotnet2,DllImportDirect,2,2560,00:00:00.0002723,106.3671875,0.1063671875
dotnet2,DllImportCustomMarshaller,2,2560,00:00:00.0012328,872.1875,0.8721875
dotnet2,ManagedStatic,2,5120,00:00:00.0000227,4.43359375,0.00443359375
dotnet2,ManagedVirtual,2,5120,00:00:00.0000313,6.11328125,0.00611328125
dotnet2,DllImportDirect,2,5120,00:00:00.0005444,106.328125,0.106328125
dotnet2,DllImportCustomMarshaller,2,5120,00:00:00.0022128,822.8125,0.8228125
dotnet2,ManagedStatic,2,10240,00:00:00.0000454,4.43359375,0.00443359375
dotnet2,ManagedVirtual,2,10240,00:00:00.0000625,6.103515625,0.006103515625
dotnet2,DllImportDirect,2,10240,00:00:00.0010913,204.228515625,0.204228515625
dotnet2,DllImportCustomMarshaller,2,10240,00:00:00.0045051,830.576171875,0.830576171875
dotnet2,ManagedStatic,2,20480,00:00:00.0000907,4.4287109375,0.0044287109375
dotnet2,ManagedVirtual,2,20480,00:00:00.0001367,6.6748046875,0.0066748046875
dotnet2,DllImportDirect,2,20480,00:00:00.0021751,203.8623046875,0.2038623046875
dotnet2,DllImportCustomMarshaller,2,20480,00:00:00.0092006,888.701171875,0.888701171875
dotnet2,ManagedStatic,2,40960,00:00:00.0001815,4.43115234375,0.00443115234375
dotnet2,ManagedVirtual,2,40960,00:00:00.0002487,6.07177734375,0.00607177734375
dotnet2,DllImportDirect,2,40960,00:00:00.0043874,204.7705078125,0.2047705078125
dotnet2,DllImportCustomMarshaller,2,40960,00:00:00.0185147,891.47216796875,0.89147216796875
dotnet2,ManagedStatic,2,81920,00:00:00.0003671,4.481201171875,0.004481201171875
dotnet2,ManagedVirtual,2,81920,00:00:00.0004971,6.068115234375,0.006068115234375
dotnet2,DllImportDirect,2,81920,00:00:00.0087050,203.91845703125,0.20391845703125
dotnet2,DllImportCustomMarshaller,2,81920,00:00:00.0359505,866.094970703125,0.866094970703125
dotnet2,ManagedStatic,2,163840,00:00:00.0007214,4.403076171875,0.004403076171875
dotnet2,ManagedVirtual,2,163840,00:00:00.0009939,6.0662841796875,0.0060662841796875
dotnet2,DllImportDirect,2,163840,00:00:00.0174447,210.233764648438,0.210233764648437
dotnet2,DllImportCustomMarshaller,2,163840,00:00:00.0718423,871.840209960938,0.871840209960938
dotnet2,ManagedStatic,2,327680,00:00:00.0014419,7.45208740234375,0.00745208740234375
dotnet2,ManagedVirtual,2,327680,00:00:00.0023206,13.1854248046875,0.0131854248046875
dotnet2,DllImportDirect,2,327680,00:00:00.0349164,210.316162109375,0.210316162109375
dotnet2,DllImportCustomMarshaller,2,327680,00:00:00.1461343,891.523132324219,0.891523132324219
dotnet2,ManagedStatic,2,655360,00:00:00.0029063,7.48641967773438,0.00748641967773437
dotnet2,ManagedVirtual,2,655360,00:00:00.0039777,10.6471252441406,0.0106471252441406
dotnet2,DllImportDirect,2,655360,00:00:00.0697766,211.756286621094,0.211756286621094
dotnet2,DllImportCustomMarshaller,2,655360,00:00:00.2888390,880.186462402344,0.880186462402344
dotnet2,ManagedStatic,2,1310720,00:00:00.0058344,8.2659912109375,0.0082659912109375
dotnet2,ManagedVirtual,2,1310720,00:00:00.0079551,11.4098358154297,0.0114098358154297
dotnet2,DllImportDirect,2,1310720,00:00:00.1397859,212.696762084961,0.212696762084961
dotnet2,DllImportCustomMarshaller,2,1310720,00:00:00.5796882,884.008941650391,0.884008941650391
dotnet2,ManagedStatic,2,2621440,00:00:00.0116467,8.63903045654297,0.00863903045654297
dotnet2,ManagedVirtual,2,2621440,00:00:00.0159414,11.8032073974609,0.0118032073974609
dotnet2,DllImportDirect,2,2621440,00:00:00.2795835,213.082695007324,0.213082695007324
dotnet2,DllImportCustomMarshaller,2,2621440,00:00:01.1675418,890.557022094727,0.890557022094727
dotnet2,ManagedStatic,2,5242880,00:00:00.0233992,8.84994506835938,0.00884994506835938
dotnet2,ManagedVirtual,2,5242880,00:00:00.0318942,11.9961166381836,0.0119961166381836
dotnet2,DllImportDirect,2,5242880,00:00:00.5592958,213.297996520996,0.213297996520996
dotnet2,DllImportCustomMarshaller,2,5242880,00:00:02.3490330,896.078681945801,0.896078681945801
dotnet2,DllImportWithCallback,2,15,00:00:00.0000082,546.666666666667,0.546666666666667
dotnet2,DllImportWithCallback,2,40,00:00:00.0000014,35,0.035
dotnet2,DllImportWithCallback,2,100,00:00:00.0000027,27,0.027
dotnet2,DllImportWithCallback,2,240,00:00:00.0000061,25.4166666666667,0.0254166666666667
dotnet2,DllImportWithCallback,2,560,00:00:00.0000136,24.2857142857143,0.0242857142857143
dotnet2,DllImportWithCallback,2,1280,00:00:00.0000298,23.28125,0.02328125
dotnet2,DllImportWithCallback,2,2880,00:00:00.0000678,23.5416666666667,0.0235416666666667
dotnet2,DllImportWithCallback,2,6400,00:00:00.0001452,22.6875,0.0226875
dotnet2,DllImportWithCallback,2,14080,00:00:00.0003211,22.8053977272727,0.0228053977272727
dotnet2,DllImportWithCallback,2,30720,00:00:00.0007042,22.9231770833333,0.0229231770833333
dotnet2,DllImportWithCallback,2,66560,00:00:00.0015196,37.8545673076923,0.0378545673076923
dotnet2,DllImportWithCallback,2,143360,00:00:00.0032688,43.7276785714286,0.0437276785714286
dotnet2,DllImportWithCallback,2,307200,00:00:00.0071395,46.0270182291667,0.0460270182291667
dotnet2,DllImportWithCallback,2,655360,00:00:00.0147267,43.8334655761719,0.0438334655761719
dotnet2,DllImportWithCallback,2,1392640,00:00:00.0312020,44.6648092830882,0.0446648092830882
dotnet2,DllImportWithCallback,2,2949120,00:00:00.0662348,44.8387315538194,0.0448387315538194
dotnet2,DllImportWithCallback,2,6225920,00:00:00.1395427,44.739203202097,0.044739203202097
dotnet2,DllImportWithCallback,2,13107200,00:00:00.2938643,44.7741928100586,0.0447741928100586
dotnet2,DllImportWithCallback,2,27525120,00:00:00.6162596,44.768545968192,0.044768545968192
dotnet2,DllImportWithCallback,2,57671680,00:00:01.2888691,44.6817068620162,0.0446817068620162
dotnet2,ManagedStatic,3,10,00:00:00.0000002,20,0.02
dotnet2,ManagedVirtual,3,10,00:00:00.0000002,20,0.02
dotnet2,DllImportDirect,3,10,00:00:00.0000066,660,0.66
dotnet2,DllImportCustomMarshaller,3,10,00:00:00.0000144,1440,1.44
dotnet2,ManagedStatic,3,20,00:00:00.0000001,5,0.005
dotnet2,ManagedVirtual,3,20,00:00:00.0000002,10,0.01
dotnet2,DllImportDirect,3,20,00:00:00.0000023,115,0.115
dotnet2,DllImportCustomMarshaller,3,20,00:00:00.0000091,455,0.455
dotnet2,ManagedStatic,3,40,00:00:00.0000002,5,0.005
dotnet2,ManagedVirtual,3,40,00:00:00.0000003,7.5,0.0075
dotnet2,DllImportDirect,3,40,00:00:00.0000045,112.5,0.1125
dotnet2,DllImportCustomMarshaller,3,40,00:00:00.0000176,440,0.44
dotnet2,ManagedStatic,3,80,00:00:00.0000005,6.25,0.00625
dotnet2,ManagedVirtual,3,80,00:00:00.0000005,6.25,0.00625
dotnet2,DllImportDirect,3,80,00:00:00.0000087,108.75,0.10875
dotnet2,DllImportCustomMarshaller,3,80,00:00:00.0000353,441.25,0.44125
dotnet2,ManagedStatic,3,160,00:00:00.0000008,5,0.005
dotnet2,ManagedVirtual,3,160,00:00:00.0000010,6.25,0.00625
dotnet2,DllImportDirect,3,160,00:00:00.0000171,106.875,0.106875
dotnet2,DllImportCustomMarshaller,3,160,00:00:00.0000695,434.375,0.434375
dotnet2,ManagedStatic,3,320,00:00:00.0000015,4.6875,0.0046875
dotnet2,ManagedVirtual,3,320,00:00:00.0000020,6.25,0.00625
dotnet2,DllImportDirect,3,320,00:00:00.0000343,107.1875,0.1071875
dotnet2,DllImportCustomMarshaller,3,320,00:00:00.0001382,431.875,0.431875
dotnet2,ManagedStatic,3,640,00:00:00.0000029,4.53125,0.00453125
dotnet2,ManagedVirtual,3,640,00:00:00.0000040,6.25,0.00625
dotnet2,DllImportDirect,3,640,00:00:00.0000690,107.8125,0.1078125
