domain,name,iteration,size,span,ns,us
mono,ManagedStatic,3,81920,00:00:00.0001946,2.37548828125,0.00237548828125
mono,ManagedVirtual,3,81920,00:00:00.0003458,4.22119140625,0.00422119140625
mono,DllImportDirect,3,81920,00:00:00.0175969,422.325439453125,0.422325439453125
mono,DllImportCustomMarshaller,3,81920,00:00:00.0354121,859.522705078125,0.859522705078125
mono,ManagedStatic,3,163840,00:00:00.0003890,2.374267578125,0.002374267578125
mono,ManagedVirtual,3,163840,00:00:00.0006935,4.2327880859375,0.0042327880859375
mono,DllImportDirect,3,163840,00:00:00.0351276,428.02490234375,0.42802490234375
mono,DllImportCustomMarshaller,3,163840,00:00:00.0726208,882.6953125,0.8826953125
mono,ManagedStatic,3,327680,00:00:00.0007781,2.37457275390625,0.00237457275390625
mono,ManagedVirtual,3,327680,00:00:00.0014696,7.53662109375,0.00753662109375
mono,DllImportDirect,3,327680,00:00:00.0702521,428.015441894531,0.428015441894531
mono,DllImportCustomMarshaller,3,327680,00:00:00.1479331,900.064392089844,0.900064392089844
mono,ManagedStatic,3,655360,00:00:00.0016425,4.03213500976563,0.00403213500976563
mono,ManagedVirtual,3,655360,00:00:00.0030086,9.16839599609375,0.00916839599609375
mono,DllImportDirect,3,655360,00:00:00.1484439,452.337493896484,0.452337493896484
mono,DllImportCustomMarshaller,3,655360,00:00:00.2848207,867.951507568359,0.867951507568359
mono,ManagedStatic,3,1310720,00:00:00.0031139,4.66453552246094,0.00466453552246094
mono,ManagedVirtual,3,1310720,00:00:00.0056560,8.1298828125,0.0081298828125
mono,DllImportDirect,3,1310720,00:00:00.2816669,429.280776977539,0.429280776977539
mono,DllImportCustomMarshaller,3,1310720,00:00:00.5824366,888.394622802734,0.888394622802734
mono,ManagedStatic,3,2621440,00:00:00.0062273,4.66434478759766,0.00466434478759766
mono,ManagedVirtual,3,2621440,00:00:00.0115246,8.59245300292969,0.00859245300292969
mono,DllImportDirect,3,2621440,00:00:00.5638629,429.864082336426,0.429864082336426
mono,DllImportCustomMarshaller,3,2621440,00:00:01.1353289,866.061744689941,0.866061744689941
mono,ManagedStatic,3,5242880,00:00:00.0124861,4.67035293579102,0.00467035293579102
mono,ManagedVirtual,3,5242880,00:00:00.0226690,8.51993560791016,0.00851993560791016
mono,DllImportDirect,3,5242880,00:00:01.1352808,433.021697998047,0.433021697998047
mono,DllImportCustomMarshaller,3,5242880,00:00:02.2719937,866.50728225708,0.86650728225708
mono,DllImportWithCallback,3,15,00:00:00.0001134,7560,7.56
mono,DllImportWithCallback,3,40,00:00:00.0000055,137.5,0.1375
mono,DllImportWithCallback,3,100,00:00:00.0000124,124,0.124
mono,DllImportWithCallback,3,240,00:00:00.0000285,118.75,0.11875
mono,DllImportWithCallback,3,560,00:00:00.0000661,118.035714285714,0.118035714285714
mono,DllImportWithCallback,3,1280,00:00:00.0001496,116.875,0.116875
mono,DllImportWithCallback,3,2880,00:00:00.0003379,117.326388888889,0.117326388888889
mono,DllImportWithCallback,3,6400,00:00:00.0007403,115.671875,0.115671875
mono,DllImportWithCallback,3,14080,00:00:00.0016258,186.491477272727,0.186491477272727
mono,DllImportWithCallback,3,30720,00:00:00.0035434,213.001302083333,0.213001302083333
mono,DllImportWithCallback,3,66560,00:00:00.0076935,220.755709134615,0.220755709134615
mono,DllImportWithCallback,3,143360,00:00:00.0165282,226.898716517857,0.226898716517857
mono,DllImportWithCallback,3,307200,00:00:00.0354435,229.308268229167,0.229308268229167
mono,DllImportWithCallback,3,655360,00:00:00.0756542,229.880065917969,0.229880065917969
mono,DllImportWithCallback,3,1392640,00:00:00.1611379,231.314553653493,0.231314553653493
mono,DllImportWithCallback,3,2949120,00:00:00.3406511,230.798034667969,0.230798034667969
mono,DllImportWithCallback,3,6225920,00:00:00.7190183,230.972820081209,0.230972820081209
mono,DllImportWithCallback,3,13107200,00:00:01.5159645,231.244239807129,0.231244239807129
mono,DllImportWithCallback,3,27525120,00:00:03.1806130,231.08393351237,0.23108393351237
mono,DllImportWithCallback,3,57671680,00:00:06.6664770,231.178925254128,0.231178925254128
mono,ManagedStatic,4,10,00:00:00.0000003,30,0.03
mono,ManagedVirtual,4,10,00:00:00.0000002,20,0.02
mono,DllImportDirect,4,10,00:00:00.0000065,650,0.65
mono,DllImportCustomMarshaller,4,10,00:00:00.0000129,1290,1.29
mono,ManagedStatic,4,20,00:00:00.0000001,5,0.005
mono,ManagedVirtual,4,20,00:00:00.0000002,10,0.01
mono,DllImportDirect,4,20,00:00:00.0000046,230,0.23
mono,DllImportCustomMarshaller,4,20,00:00:00.0000091,455,0.455
mono,ManagedStatic,4,40,00:00:00.0000002,5,0.005
mono,ManagedVirtual,4,40,00:00:00.0000003,7.5,0.0075
mono,DllImportDirect,4,40,00:00:00.0000088,220,0.22
mono,DllImportCustomMarshaller,4,40,00:00:00.0000180,450,0.45
mono,ManagedStatic,4,80,00:00:00.0000003,3.75,0.00375
mono,ManagedVirtual,4,80,00:00:00.0000004,5,0.005
mono,DllImportDirect,4,80,00:00:00.0000174,217.5,0.2175
mono,DllImportCustomMarshaller,4,80,00:00:00.0000353,441.25,0.44125
mono,ManagedStatic,4,160,00:00:00.0000005,3.125,0.003125
mono,ManagedVirtual,4,160,00:00:00.0000008,5,0.005
mono,DllImportDirect,4,160,00:00:00.0000345,215.625,0.215625
mono,DllImportCustomMarshaller,4,160,00:00:00.0000707,441.875,0.441875
mono,ManagedStatic,4,320,00:00:00.0000008,2.5,0.0025
mono,ManagedVirtual,4,320,00:00:00.0000015,4.6875,0.0046875
mono,DllImportDirect,4,320,00:00:00.0001073,335.3125,0.3353125
mono,DllImportCustomMarshaller,4,320,00:00:00.0001385,432.8125,0.4328125
mono,ManagedStatic,4,640,00:00:00.0000016,2.5,0.0025
mono,ManagedVirtual,4,640,00:00:00.0000030,4.6875,0.0046875
mono,DllImportDirect,4,640,00:00:00.0001380,215.625,0.215625
mono,DllImportCustomMarshaller,4,640,00:00:00.0003137,490.15625,0.49015625
mono,ManagedStatic,4,1280,00:00:00.0000031,2.421875,0.002421875
mono,ManagedVirtual,4,1280,00:00:00.0000058,4.53125,0.00453125
mono,DllImportDirect,4,1280,00:00:00.0002753,215.078125,0.215078125
mono,DllImportCustomMarshaller,4,1280,00:00:00.0005622,439.21875,0.43921875
mono,ManagedStatic,4,2560,00:00:00.0000062,2.421875,0.002421875
mono,ManagedVirtual,4,2560,00:00:00.0000115,4.4921875,0.0044921875
mono,DllImportDirect,4,2560,00:00:00.0005474,213.828125,0.213828125
mono,DllImportCustomMarshaller,4,2560,00:00:00.0011253,830.1953125,0.8301953125
mono,ManagedStatic,4,5120,00:00:00.0000123,2.40234375,0.00240234375
mono,ManagedVirtual,4,5120,00:00:00.0000231,4.51171875,0.00451171875
mono,DllImportDirect,4,5120,00:00:00.0010985,409.86328125,0.40986328125
mono,DllImportCustomMarshaller,4,5120,00:00:00.0022309,826.34765625,0.82634765625
mono,ManagedStatic,4,10240,00:00:00.0000244,2.3828125,0.0023828125
mono,ManagedVirtual,4,10240,00:00:00.0000460,4.4921875,0.0044921875
mono,DllImportDirect,4,10240,00:00:00.0022239,412.490234375,0.412490234375
mono,DllImportCustomMarshaller,4,10240,00:00:00.0044894,829.04296875,0.82904296875
mono,ManagedStatic,4,20480,00:00:00.0000487,2.3779296875,0.0023779296875
mono,ManagedVirtual,4,20480,00:00:00.0000919,4.4873046875,0.0044873046875
mono,DllImportDirect,4,20480,00:00:00.0044559,412.8857421875,0.4128857421875
mono,DllImportCustomMarshaller,4,20480,00:00:00.0089654,828.388671875,0.828388671875
mono,ManagedStatic,4,40960,00:00:00.0000973,2.37548828125,0.00237548828125
mono,ManagedVirtual,4,40960,00:00:00.0001838,4.4873046875,0.0044873046875
mono,DllImportDirect,4,40960,00:00:00.0087920,409.9609375,0.4099609375
mono,DllImportCustomMarshaller,4,40960,00:00:00.0177292,847.880859375,0.847880859375
mono,ManagedStatic,4,81920,00:00:00.0001946,2.37548828125,0.00237548828125
mono,ManagedVirtual,4,81920,00:00:00.0003674,4.48486328125,0.00448486328125
mono,DllImportDirect,4,81920,00:00:00.0176259,422.679443359375,0.422679443359375
mono,DllImportCustomMarshaller,4,81920,00:00:00.0356416,862.32421875,0.86232421875
mono,ManagedStatic,4,163840,00:00:00.0003914,2.388916015625,0.002388916015625
mono,ManagedVirtual,4,163840,00:00:00.0007348,4.48486328125,0.00448486328125
mono,DllImportDirect,4,163840,00:00:00.0351063,427.894897460938,0.427894897460938
mono,DllImportCustomMarshaller,4,163840,00:00:00.0725389,882.195434570313,0.882195434570313
mono,ManagedStatic,4,327680,00:00:00.0007780,2.374267578125,0.002374267578125
mono,ManagedVirtual,4,327680,00:00:00.0014695,7.53631591796875,0.00753631591796875
mono,DllImportDirect,4,327680,00:00:00.0702735,428.080749511719,0.428080749511719
mono,DllImportCustomMarshaller,4,327680,00:00:00.1416501,862.579650878906,0.862579650878906
mono,ManagedStatic,4,655360,00:00:00.0015583,3.90365600585938,0.00390365600585938
mono,ManagedVirtual,4,655360,00:00:00.0029638,7.57415771484375,0.00757415771484375
mono,DllImportDirect,4,655360,00:00:00.1405829,428.135528564453,0.428135528564453
mono,DllImportCustomMarshaller,4,655360,00:00:00.2844101,867.324981689453,0.867324981689453
mono,ManagedStatic,4,1310720,00:00:00.0031118,4.66293334960938,0.00466293334960938
mono,ManagedVirtual,4,1310720,00:00:00.0058811,8.30162048339844,0.00830162048339844
mono,DllImportDirect,4,1310720,00:00:00.2844231,433.672409057617,0.433672409057617
mono,DllImportCustomMarshaller,4,1310720,00:00:00.5660697,863.700637817383,0.863700637817383
mono,ManagedStatic,4,2621440,00:00:00.0062600,4.67681884765625,0.00467681884765625
mono,ManagedVirtual,4,2621440,00:00:00.0111775,8.46004486083984,0.00846004486083984
mono,DllImportDirect,4,2621440,00:00:00.5648739,430.631217956543,0.430631217956543
mono,DllImportCustomMarshaller,4,2621440,00:00:01.1344418,865.341873168945,0.865341873168945
mono,ManagedStatic,4,5242880,00:00:00.0124844,4.67002868652344,0.00467002868652344
mono,ManagedVirtual,4,5242880,00:00:00.0228387,8.55230331420899,0.00855230331420899
mono,DllImportDirect,4,5242880,00:00:01.1263587,429.603328704834,0.429603328704834
mono,DllImportCustomMarshaller,4,5242880,00:00:02.2636221,863.384647369385,0.863384647369385
mono,DllImportWithCallback,4,15,00:00:00.0001119,7460,7.46
mono,DllImportWithCallback,4,40,00:00:00.0000054,135,0.135
mono,DllImportWithCallback,4,100,00:00:00.0000122,122,0.122
mono,DllImportWithCallback,4,240,00:00:00.0000285,118.75,0.11875
mono,DllImportWithCallback,4,560,00:00:00.0000657,117.321428571429,0.117321428571429
mono,DllImportWithCallback,4,1280,00:00:00.0001487,116.171875,0.116171875
mono,DllImportWithCallback,4,2880,00:00:00.0003330,115.625,0.115625
mono,DllImportWithCallback,4,6400,00:00:00.0007375,115.234375,0.115234375
mono,DllImportWithCallback,4,14080,00:00:00.0016236,186.335227272727,0.186335227272727
mono,DllImportWithCallback,4,30720,00:00:00.0035279,212.496744791667,0.212496744791667
mono,DllImportWithCallback,4,66560,00:00:00.0076630,220.297475961538,0.220297475961538
mono,DllImportWithCallback,4,143360,00:00:00.0164667,226.4697265625,0.2264697265625
mono,DllImportWithCallback,4,307200,00:00:00.0353712,229.072916666667,0.229072916666667
mono,DllImportWithCallback,4,655360,00:00:00.0762244,232.276000976563,0.232276000976563
mono,DllImportWithCallback,4,1392640,00:00:00.1604266,230.085736443015,0.230085736443015
mono,DllImportWithCallback,4,2949120,00:00:00.3391663,229.955478244358,0.229955478244358
mono,DllImportWithCallback,4,6225920,00:00:00.7160996,230.022165398849,0.230022165398849
mono,DllImportWithCallback,4,13107200,00:00:01.5081141,230.11124420166,0.23011124420166
mono,DllImportWithCallback,4,27525120,00:00:03.1657809,230.000119890485,0.230000119890485
mono,DllImportWithCallback,4,57671680,00:00:06.6702876,231.314357410778,0.231314357410778
mono,ManagedStatic,5,10,00:00:00.0000003,30,0.03
mono,ManagedVirtual,5,10,00:00:00.0000003,30,0.03
mono,DllImportDirect,5,10,00:00:00.0000065,650,0.65
mono,DllImportCustomMarshaller,5,10,00:00:00.0000124,1240,1.24
mono,ManagedStatic,5,20,00:00:00.0000001,5,0.005
mono,ManagedVirtual,5,20,00:00:00.0000001,5,0.005
mono,DllImportDirect,5,20,00:00:00.0000046,230,0.23
mono,DllImportCustomMarshaller,5,20,00:00:00.0000091,455,0.455
mono,ManagedStatic,5,40,00:00:00.0000002,5,0.005
mono,ManagedVirtual,5,40,00:00:00.0000003,7.5,0.0075
mono,DllImportDirect,5,40,00:00:00.0000088,220,0.22
mono,DllImportCustomMarshaller,5,40,00:00:00.0000181,452.5,0.4525
mono,ManagedStatic,5,80,00:00:00.0000002,2.5,0.0025
mono,ManagedVirtual,5,80,00:00:00.0000005,6.25,0.00625
mono,DllImportDirect,5,80,00:00:00.0000175,218.75,0.21875
mono,DllImportCustomMarshaller,5,80,00:00:00.0000358,447.5,0.4475
mono,ManagedStatic,5,160,00:00:00.0000005,3.125,0.003125
mono,ManagedVirtual,5,160,00:00:00.0000008,5,0.005
mono,DllImportDirect,5,160,00:00:00.0000345,215.625,0.215625
mono,DllImportCustomMarshaller,5,160,00:00:00.0000705,440.625,0.440625
mono,ManagedStatic,5,320,00:00:00.0000009,2.8125,0.0028125
mono,ManagedVirtual,5,320,00:00:00.0000015,4.6875,0.0046875
mono,DllImportDirect,5,320,00:00:00.0000688,215,0.215
mono,DllImportCustomMarshaller,5,320,00:00:00.0001406,439.375,0.439375
mono,ManagedStatic,5,640,00:00:00.0000016,2.5,0.0025
mono,ManagedVirtual,5,640,00:00:00.0000030,4.6875,0.0046875
mono,DllImportDirect,5,640,00:00:00.0001384,216.25,0.21625
mono,DllImportCustomMarshaller,5,640,00:00:00.0002787,435.46875,0.43546875
mono,ManagedStatic,5,1280,00:00:00.0000031,2.421875,0.002421875
mono,ManagedVirtual,5,1280,00:00:00.0000058,4.53125,0.00453125
mono,DllImportDirect,5,1280,00:00:00.0003139,245.234375,0.245234375
mono,DllImportCustomMarshaller,5,1280,00:00:00.0005523,431.484375,0.431484375
mono,ManagedStatic,5,2560,00:00:00.0000061,2.3828125,0.0023828125
mono,ManagedVirtual,5,2560,00:00:00.0000116,4.53125,0.00453125
mono,DllImportDirect,5,2560,00:00:00.0005499,214.8046875,0.2148046875
mono,DllImportCustomMarshaller,5,2560,00:00:00.0011151,826.2109375,0.8262109375
mono,ManagedStatic,5,5120,00:00:00.0000123,2.40234375,0.00240234375
mono,ManagedVirtual,5,5120,00:00:00.0000231,4.51171875,0.00451171875
mono,DllImportDirect,5,5120,00:00:00.0010989,409.94140625,0.40994140625
mono,DllImportCustomMarshaller,5,5120,00:00:00.0022214,824.4921875,0.8244921875
mono,ManagedStatic,5,10240,00:00:00.0000244,2.3828125,0.0023828125
mono,ManagedVirtual,5,10240,00:00:00.0000433,4.228515625,0.004228515625
mono,DllImportDirect,5,10240,00:00:00.0022266,412.75390625,0.41275390625
mono,DllImportCustomMarshaller,5,10240,00:00:00.0045522,835.17578125,0.83517578125
mono,ManagedStatic,5,20480,00:00:00.0000487,2.3779296875,0.0023779296875
mono,ManagedVirtual,5,20480,00:00:00.0000919,4.4873046875,0.0044873046875
mono,DllImportDirect,5,20480,00:00:00.0044251,411.3818359375,0.4113818359375
mono,DllImportCustomMarshaller,5,20480,00:00:00.0089656,828.3984375,0.8283984375
mono,ManagedStatic,5,40960,00:00:00.0000974,2.3779296875,0.0023779296875
mono,ManagedVirtual,5,40960,00:00:00.0001839,4.48974609375,0.00448974609375
mono,DllImportDirect,5,40960,00:00:00.0087709,409.44580078125,0.40944580078125
mono,DllImportCustomMarshaller,5,40960,00:00:00.0177271,847.82958984375,0.84782958984375
mono,ManagedStatic,5,81920,00:00:00.0001946,2.37548828125,0.00237548828125
mono,ManagedVirtual,5,81920,00:00:00.0003674,4.48486328125,0.00448486328125
mono,DllImportDirect,5,81920,00:00:00.0177252,423.8916015625,0.4238916015625
mono,DllImportCustomMarshaller,5,81920,00:00:00.0354187,859.603271484375,0.859603271484375
mono,ManagedStatic,5,163840,00:00:00.0003891,2.3748779296875,0.0023748779296875
mono,ManagedVirtual,5,163840,00:00:00.0007349,4.4854736328125,0.0044854736328125
mono,DllImportDirect,5,163840,00:00:00.0353118,429.149169921875,0.429149169921875
mono,DllImportCustomMarshaller,5,163840,00:00:00.0726408,882.8173828125,0.8828173828125
mono,ManagedStatic,5,327680,00:00:00.0007802,2.3809814453125,0.0023809814453125
mono,ManagedVirtual,5,327680,00:00:00.0015001,7.62969970703125,0.00762969970703125
mono,DllImportDirect,5,327680,00:00:00.0704576,428.642578125,0.428642578125
mono,DllImportCustomMarshaller,5,327680,00:00:00.1417664,862.9345703125,0.8629345703125
mono,ManagedStatic,5,655360,00:00:00.0015561,3.90029907226563,0.00390029907226563
mono,ManagedVirtual,5,655360,00:00:00.0028052,7.3321533203125,0.0073321533203125
mono,DllImportDirect,5,655360,00:00:00.1411190,430.479431152344,0.430479431152344
mono,DllImportCustomMarshaller,5,655360,00:00:00.2842710,867.112731933594,0.867112731933594
mono,ManagedStatic,5,1310720,00:00:00.0031453,4.68849182128906,0.00468849182128906
mono,ManagedVirtual,5,1310720,00:00:00.0056312,8.1109619140625,0.0081109619140625
mono,DllImportDirect,5,1310720,00:00:00.2826085,430.762100219727,0.430762100219727
mono,DllImportCustomMarshaller,5,1310720,00:00:00.5686404,867.187805175781,0.867187805175781
mono,ManagedStatic,5,2621440,00:00:00.0062255,4.66365814208984,0.00466365814208984
mono,ManagedVirtual,5,2621440,00:00:00.0114242,8.55415344238281,0.00855415344238281
mono,DllImportDirect,5,2621440,00:00:00.5643998,430.45036315918,0.43045036315918
mono,DllImportCustomMarshaller,5,2621440,00:00:01.1359249,866.289100646973,0.866289100646973
mono,ManagedStatic,5,5242880,00:00:00.0124516,4.66377258300781,0.00466377258300781
mono,ManagedVirtual,5,5242880,00:00:00.0224653,8.48108291625977,0.00848108291625977
mono,DllImportDirect,5,5242880,00:00:01.1282328,430.342254638672,0.430342254638672
mono,DllImportCustomMarshaller,5,5242880,00:00:02.2697714,865.701942443848,0.865701942443848
mono,DllImportWithCallback,5,15,00:00:00.0001109,7393.33333333333,7.39333333333333
mono,DllImportWithCallback,5,40,00:00:00.0000056,140,0.14
mono,DllImportWithCallback,5,100,00:00:00.0000124,124,0.124
mono,DllImportWithCallback,5,240,00:00:00.0000285,118.75,0.11875
mono,DllImportWithCallback,5,560,00:00:00.0000658,117.5,0.1175
mono,DllImportWithCallback,5,1280,00:00:00.0001490,116.40625,0.11640625
mono,DllImportWithCallback,5,2880,00:00:00.0003375,117.1875,0.1171875
mono,DllImportWithCallback,5,6400,00:00:00.0007381,115.328125,0.115328125
mono,DllImportWithCallback,5,14080,00:00:00.0016160,185.795454545455,0.185795454545455
mono,DllImportWithCallback,5,30720,00:00:00.0035272,212.473958333333,0.212473958333333
mono,DllImportWithCallback,5,66560,00:00:00.0076679,220.37109375,0.22037109375
mono,DllImportWithCallback,5,143360,00:00:00.0164684,226.481584821429,0.226481584821429
mono,DllImportWithCallback,5,307200,00:00:00.0352852,228.79296875,0.22879296875
mono,DllImportWithCallback,5,655360,00:00:00.0753715,229.448699951172,0.229448699951172
mono,DllImportWithCallback,5,1392640,00:00:00.1604617,230.110940372243,0.230110940372243
mono,DllImportWithCallback,5,2949120,00:00:00.3391259,229.941779242622,0.229941779242622
mono,DllImportWithCallback,5,6225920,00:00:00.7164319,230.075539036801,0.230075539036801
mono,DllImportWithCallback,5,13107200,00:00:01.5116787,230.612083435059,0.230612083435059
mono,DllImportWithCallback,5,27525120,00:00:03.1670077,230.117350987026,0.230117350987026
mono,DllImportWithCallback,5,57671680,00:00:06.6600361,230.96320585771,0.23096320585771
mono,ManagedStatic,6,10,00:00:00.0000003,30,0.03
mono,ManagedVirtual,6,10,00:00:00.0000002,20,0.02
mono,DllImportDirect,6,10,00:00:00.0000070,700,0.7
mono,DllImportCustomMarshaller,6,10,00:00:00.0000132,1320,1.32
mono,ManagedStatic,6,20,00:00:00.0000001,5,0.005
mono,ManagedVirtual,6,20,00:00:00.0000002,10,0.01
mono,DllImportDirect,6,20,00:00:00.0000046,230,0.23
mono,DllImportCustomMarshaller,6,20,00:00:00.0000092,460,0.46
mono,ManagedStatic,6,40,00:00:00.0000002,5,0.005
mono,ManagedVirtual,6,40,00:00:00.0000003,7.5,0.0075
mono,DllImportDirect,6,40,00:00:00.0000088,220,0.22
mono,DllImportCustomMarshaller,6,40,00:00:00.0000178,445,0.445
mono,ManagedStatic,6,80,00:00:00.0000002,2.5,0.0025
mono,ManagedVirtual,6,80,00:00:00.0000004,5,0.005
mono,DllImportDirect,6,80,00:00:00.0000173,216.25,0.21625
mono,DllImportCustomMarshaller,6,80,00:00:00.0000354,442.5,0.4425
mono,ManagedStatic,6,160,00:00:00.0000004,2.5,0.0025
mono,ManagedVirtual,6,160,00:00:00.0000007,4.375,0.004375
mono,DllImportDirect,6,160,00:00:00.0000345,215.625,0.215625
mono,DllImportCustomMarshaller,6,160,00:00:00.0000704,440,0.44
mono,ManagedStatic,6,320,00:00:00.0000008,2.5,0.0025
mono,ManagedVirtual,6,320,00:00:00.0000015,4.6875,0.0046875
mono,DllImportDirect,6,320,00:00:00.0000690,215.625,0.215625
mono,DllImportCustomMarshaller,6,320,00:00:00.0001409,440.3125,0.4403125
mono,ManagedStatic,6,640,00:00:00.0000016,2.5,0.0025
mono,ManagedVirtual,6,640,00:00:00.0000029,4.53125,0.00453125
mono,DllImportDirect,6,640,00:00:00.0001379,215.46875,0.21546875
mono,DllImportCustomMarshaller,6,640,00:00:00.0002786,435.3125,0.4353125
mono,ManagedStatic,6,1280,00:00:00.0000031,2.421875,0.002421875
mono,ManagedVirtual,6,1280,00:00:00.0000058,4.53125,0.00453125
mono,DllImportDirect,6,1280,00:00:00.0002751,214.921875,0.214921875
mono,DllImportCustomMarshaller,6,1280,00:00:00.0005557,434.140625,0.434140625
mono,ManagedStatic,6,2560,00:00:00.0000061,2.3828125,0.0023828125
mono,ManagedVirtual,6,2560,00:00:00.0000119,4.6484375,0.0046484375
mono,DllImportDirect,6,2560,00:00:00.0005499,214.8046875,0.2148046875
mono,DllImportCustomMarshaller,6,2560,00:00:00.0011306,832.265625,0.832265625
mono,ManagedStatic,6,5120,00:00:00.0000122,2.3828125,0.0023828125
mono,ManagedVirtual,6,5120,00:00:00.0000231,4.51171875,0.00451171875
mono,DllImportDirect,6,5120,00:00:00.0010945,409.08203125,0.40908203125
mono,DllImportCustomMarshaller,6,5120,00:00:00.0022653,833.06640625,0.83306640625
mono,ManagedStatic,6,10240,00:00:00.0000244,2.3828125,0.0023828125
mono,ManagedVirtual,6,10240,00:00:00.0000434,4.23828125,0.00423828125
mono,DllImportDirect,6,10240,00:00:00.0021882,409.00390625,0.40900390625
mono,DllImportCustomMarshaller,6,10240,00:00:00.0044669,826.845703125,0.826845703125
mono,ManagedStatic,6,20480,00:00:00.0000487,2.3779296875,0.0023779296875
mono,ManagedVirtual,6,20480,00:00:00.0000972,4.74609375,0.00474609375
mono,DllImportDirect,6,20480,00:00:00.0043831,409.3310546875,0.4093310546875
mono,DllImportCustomMarshaller,6,20480,00:00:00.0089468,827.48046875,0.82748046875
mono,ManagedStatic,6,40960,00:00:00.0000973,2.37548828125,0.00237548828125
mono,ManagedVirtual,6,40960,00:00:00.0001838,4.4873046875,0.0044873046875
mono,DllImportDirect,6,40960,00:00:00.0088922,412.4072265625,0.4124072265625
mono,DllImportCustomMarshaller,6,40960,00:00:00.0177152,847.5390625,0.8475390625
mono,ManagedStatic,6,81920,00:00:00.0001946,2.37548828125,0.00237548828125
mono,ManagedVirtual,6,81920,00:00:00.0003459,4.222412109375,0.004222412109375
mono,DllImportDirect,6,81920,00:00:00.0176214,422.62451171875,0.42262451171875
mono,DllImportCustomMarshaller,6,81920,00:00:00.0353039,858.201904296875,0.858201904296875
mono,ManagedStatic,6,163840,00:00:00.0003890,2.374267578125,0.002374267578125
mono,ManagedVirtual,6,163840,00:00:00.0007677,4.6856689453125,0.0046856689453125
mono,DllImportDirect,6,163840,00:00:00.0352275,428.634643554687,0.428634643554687
mono,DllImportCustomMarshaller,6,163840,00:00:00.0725154,882.052001953125,0.882052001953125
mono,ManagedStatic,6,327680,00:00:00.0007780,2.374267578125,0.002374267578125
mono,ManagedVirtual,6,327680,00:00:00.0014717,7.54302978515625,0.00754302978515625
mono,DllImportDirect,6,327680,00:00:00.0705457,428.911437988281,0.428911437988281
mono,DllImportCustomMarshaller,6,327680,00:00:00.1414926,862.098999023438,0.862098999023438
mono,ManagedStatic,6,655360,00:00:00.0015561,3.90029907226563,0.00390029907226563
mono,ManagedVirtual,6,655360,00:00:00.0028492,7.3992919921875,0.0073992919921875
mono,DllImportDirect,6,655360,00:00:00.1412396,430.663452148438,0.430663452148437
mono,DllImportCustomMarshaller,6,655360,00:00:00.2829874,862.102355957031,0.862102355957031
mono,ManagedStatic,6,1310720,00:00:00.0031139,4.66453552246094,0.00466453552246094
mono,ManagedVirtual,6,1310720,00:00:00.0056121,8.09638977050781,0.00809638977050781
mono,DllImportDirect,6,1310720,00:00:00.2829628,431.032409667969,0.431032409667969
mono,DllImportCustomMarshaller,6,1310720,00:00:00.5666771,864.164047241211,0.864164047241211
mono,ManagedStatic,6,2621440,00:00:00.0063304,4.70367431640625,0.00470367431640625
mono,ManagedVirtual,6,2621440,00:00:00.0115282,8.59382629394531,0.00859382629394531
mono,DllImportDirect,6,2621440,00:00:00.5643006,430.412521362305,0.430412521362305
mono,DllImportCustomMarshaller,6,2621440,00:00:01.1353728,866.078491210938,0.866078491210937
mono,ManagedStatic,6,5242880,00:00:00.0125899,4.69015121459961,0.00469015121459961
mono,ManagedVirtual,6,5242880,00:00:00.0227819,8.54146957397461,0.00854146957397461
mono,DllImportDirect,6,5242880,00:00:01.1274792,430.007781982422,0.430007781982422
mono,DllImportCustomMarshaller,6,5242880,00:00:02.2668087,864.56464767456,0.86456464767456
mono,DllImportWithCallback,6,15,00:00:00.0001107,7380,7.38
mono,DllImportWithCallback,6,40,00:00:00.0000054,135,0.135
mono,DllImportWithCallback,6,100,00:00:00.0000123,123,0.123
mono,DllImportWithCallback,6,240,00:00:00.0000286,119.166666666667,0.119166666666667
mono,DllImportWithCallback,6,560,00:00:00.0000660,117.857142857143,0.117857142857143
mono,DllImportWithCallback,6,1280,00:00:00.0001495,116.796875,0.116796875
mono,DllImportWithCallback,6,2880,00:00:00.0003376,117.222222222222,0.117222222222222
mono,DllImportWithCallback,6,6400,00:00:00.0007723,120.671875,0.120671875
mono,DllImportWithCallback,6,14080,00:00:00.0016197,186.058238636364,0.186058238636364
mono,DllImportWithCallback,6,30720,00:00:00.0035377,212.815755208333,0.212815755208333
mono,DllImportWithCallback,6,66560,00:00:00.0076581,220.223858173077,0.220223858173077
mono,DllImportWithCallback,6,143360,00:00:00.0165288,226.902901785714,0.226902901785714
mono,DllImportWithCallback,6,307200,00:00:00.0354665,229.383138020833,0.229383138020833
mono,DllImportWithCallback,6,655360,00:00:00.0756639,229.894866943359,0.229894866943359
mono,DllImportWithCallback,6,1392640,00:00:00.1609682,230.474638097426,0.230474638097426
mono,DllImportWithCallback,6,2949120,00:00:00.3405766,230.772772894965,0.230772772894965
mono,DllImportWithCallback,6,6225920,00:00:00.7226242,232.033852025082,0.232033852025082
mono,DllImportWithCallback,6,13107200,00:00:01.5145072,231.056762695313,0.231056762695313
mono,DllImportWithCallback,6,27525120,00:00:03.1818215,231.164169311523,0.231164169311523
mono,DllImportWithCallback,6,57671680,00:00:06.6649536,231.117831143466,0.231117831143466
